ID,application_date,generic_score,generic_score2,generic_score3,generic_score4,income_trend_score,indebtedness_score,loan_amount,loan_term,aggregator_group,age,region,social_accounts,social_score,job_sector,associate_flag,mortgage_flag,num_searches,num_accounts_closed,num_transactions,num_pi_records,num_months_pi_recorded,num_defaults,num_months_since_last_default,num_settled_good,num_settled_good_l6m,num_delinquents,num_of_revolving_accounts,outcome
46541,2021-03,837,556,1055,1.08,-0.32,8,5000,60,Loan Saving Expert,36,East Midlands,5,107,2.0,1,1,0,3,87.0,0,0,0,0,9,6,0,5,0
45524,2020-12,900,654,1014,-1.16,0.01,1,13000,60,Best Loans Warehouse,30,North West,6,98,2.0,1,1,0,0,28.0,0,0,0,0,9,9,1,1,0
47269,2020-11,819,681,413,-1.05,-0.42,30,4500,60,Other,44,London,2,51,8.0,1,1,-2,0,86.0,0,0,0,0,9,3,0,-2,0
34617,2020-02,713,557,593,0.92,-0.98,26,4000,30,Best Loans Warehouse,40,Scotland,1,38,1.0,1,0,-2,2,32.0,0,0,1,67,1,0,1,5,0
43409,2020-03,1094,709,1606,1.41,1.04,1,11500,60,Other,26,Yorkshire and The Humber,6,105,4.0,1,1,-2,3,46.0,0,0,0,0,9,5,0,0,0
38285,2020-10,243,496,-131,0.31,-3.47,73,2000,12,Best Loans Warehouse,27,London,2,47,2.0,0,0,0,2,45.0,0,0,0,0,9,7,0,0,0
14994,2021-10,670,1015,1042,-0.86,-1.21,12,10000,60,Best Loans Warehouse,47,Scotland,1,38,7.0,1,1,1,1,17.0,0,0,0,0,7,2,0,3,0
39635,2021-04,750,694,620,0.97,-0.78,26,2000,12,Best Loans Warehouse,26,East of England,6,80,1.0,1,1,-2,4,33.0,2,36,3,55,8,2,4,1,1
36695,2021-01,847,684,557,1.09,-0.27,12,5000,36,Other,25,Wales,2,55,1.0,0,0,-2,0,59.0,0,0,0,0,4,1,0,0,0
37685,2021-09,981,500,1083,-1.26,0.44,8,5000,18,Best Loans Warehouse,36,London,3,47,2.0,0,0,-2,6,30.0,0,0,0,0,9,1,0,3,0
24567,2020-02,1004,794,490,1.29,0.56,2,3000,18,Best Loans Warehouse,38,North West,6,78,2.0,0,1,0,4,64.0,0,0,0,0,9,4,0,2,0
42815,2021-12,1080,567,1662,-1.39,0.97,4,6000,48,Other,41,South East,2,46,6.0,0,1,-2,4,29.0,0,0,0,0,2,1,0,0,0
55594,2021-03,1212,566,1234,1.56,1.67,1,15000,60,Get Loans Marketplace,52,South West,6,133,,1,1,-2,3,91.0,0,0,0,0,8,3,0,4,0
34892,2021-01,1001,852,1271,1.29,0.55,2,20000,60,Best Loans Warehouse,47,North West,6,71,4.0,1,0,-2,6,85.0,0,0,0,0,8,3,0,2,0
39327,2021-11,924,493,1346,1.19,0.14,4,4000,12,Best Loans Warehouse,34,London,1,36,3.0,0,0,-2,4,36.0,0,0,0,0,6,4,0,1,0
12965,2020-01,863,795,385,-1.11,-0.18,12,3000,36,Best Loans Warehouse,51,North West,5,63,2.0,1,1,-2,3,49.0,0,0,0,0,7,1,0,2,0
15373,2020-03,691,669,871,-0.89,-1.1,8,3000,24,Get Loans Marketplace,36,Scotland,6,111,,0,0,1,8,14.0,0,0,0,0,2,1,1,0,1
15080,2020-02,1300,1043,760,-1.67,2.13,0,10000,60,Loan Saving Expert,35,North East,3,56,2.0,1,1,-2,3,23.0,0,0,0,0,8,1,0,0,0
28161,2021-09,968,593,898,1.25,0.37,4,23000,36,Best Loans Warehouse,33,North West,2,52,4.0,0,1,-2,2,52.0,0,0,0,0,9,2,0,5,0
19961,2021-03,605,752,373,-0.78,-1.55,16,5000,36,Best Loans Warehouse,29,Wales,6,71,2.0,1,0,-2,1,16.0,0,0,0,0,2,1,0,2,0
55267,2021-12,887,711,943,-1.14,-0.06,4,2000,12,Other,24,South East,3,48,,0,0,-2,0,41.0,0,0,0,0,2,0,0,1,1
55369,2021-12,933,879,1361,1.2,0.19,8,22500,48,Best Loans Warehouse,38,East of England,4,99,8.0,0,0,-2,1,45.0,0,0,0,0,5,1,0,2,0
28150,2021-09,848,721,1128,-1.09,-0.26,3,15000,60,Best Loans Warehouse,33,London,0,13,9.0,1,1,0,1,31.0,0,0,0,0,3,1,0,2,0
21249,2020-08,970,655,1488,-1.25,0.38,6,14500,48,Best Loans Warehouse,26,South East,1,38,2.0,0,0,-2,2,,0,0,0,0,5,1,0,0,0
15048,2020-09,1051,701,957,-1.35,0.81,2,3000,36,Best Loans Warehouse,59,South East,2,31,2.0,0,0,-2,0,86.0,0,0,0,0,3,1,0,0,0
48423,2021-03,894,1032,962,-1.15,-0.02,26,6000,48,Best Loans Warehouse,42,North West,2,30,4.0,1,0,-2,3,21.0,0,0,0,0,2,0,0,8,0
37438,2021-04,1030,578,1228,-1.33,0.7,2,8000,36,Best Loans Warehouse,29,Wales,1,24,2.0,0,0,0,0,36.0,0,0,0,0,8,1,0,1,0
51699,2021-12,937,560,667,1.21,0.21,6,18500,48,Best Loans Warehouse,38,Wales,1,36,4.0,1,1,-2,4,91.0,0,0,0,0,4,0,0,4,0
40300,2020-05,997,842,915,-1.28,0.53,8,3000,36,Best Loans Warehouse,28,East of England,5,113,9.0,0,0,-2,2,29.0,0,0,0,0,9,2,0,0,0
33129,2021-08,1089,553,495,1.4,1.02,2,10000,60,Best Loans Warehouse,34,West Midlands,0,19,8.0,1,0,-2,4,,0,0,0,0,5,1,0,1,0
45977,2020-01,869,886,505,1.12,-0.15,6,10000,60,Best Loans Warehouse,56,Scotland,6,92,5.0,1,1,0,6,39.0,0,0,0,0,9,0,0,2,0
33919,2021-08,1109,637,1447,-1.43,1.12,4,20000,24,Other,38,North West,5,115,,1,1,-2,6,62.0,0,0,0,0,9,3,0,3,0
51425,2020-01,929,1250,1267,-1.2,0.17,16,2500,24,Best Loans Warehouse,46,South West,0,19,6.0,0,0,-2,3,83.0,0,0,0,0,2,0,0,1,0
25666,2020-06,1068,849,1452,-1.37,0.9,1,6000,24,Best Loans Warehouse,43,South East,2,50,1.0,1,0,-2,1,7.0,0,0,0,0,9,1,0,2,0
32073,2020-01,998,738,1396,1.28,0.53,4,2500,24,Best Loans Warehouse,26,North East,5,66,6.0,0,0,-2,4,33.0,0,0,0,0,0,0,0,0,0
33320,2020-11,841,805,379,1.08,-0.3,8,4200,60,Best Loans Warehouse,29,North West,0,16,3.0,1,0,-2,2,78.0,0,0,1,54,3,1,1,1,0
38558,2020-05,724,1120,862,0.93,-0.92,26,2000,12,Best Loans Warehouse,24,East Midlands,1,23,9.0,0,0,-2,1,,0,0,0,0,5,4,0,0,0
32514,2020-11,716,662,476,-0.92,-0.96,8,8000,48,Best Loans Warehouse,33,Scotland,6,130,7.0,1,0,-2,6,73.0,0,0,0,0,4,1,0,2,0
46263,2021-01,1009,650,417,1.3,0.59,8,5000,36,Best Loans Warehouse,28,East Midlands,6,84,5.0,1,0,0,6,50.0,0,0,0,0,2,1,0,0,0
53668,2021-08,621,782,413,0.8,-1.47,16,8000,48,Best Loans Warehouse,28,North West,3,49,2.0,1,1,0,5,96.0,0,0,0,0,9,3,0,2,0
20863,2021-02,1106,1017,598,1.42,1.11,4,2800,36,Best Loans Warehouse,50,North West,4,78,9.0,1,0,1,4,58.0,0,0,0,0,7,0,0,0,0
49290,2020-11,680,493,358,0.88,-1.15,46,3000,24,Best Loans Warehouse,41,North West,1,36,8.0,0,1,-2,5,2.0,1,72,2,57,1,0,2,3,0
21718,2021-08,1263,705,1515,-1.63,1.94,1,25000,60,Best Loans Warehouse,49,North West,5,113,9.0,1,0,-2,5,82.0,0,0,0,0,9,1,0,0,0
55118,2021-08,697,1516,1263,-0.9,-1.06,26,5000,48,Best Loans Warehouse,26,North West,6,86,5.0,1,0,0,3,96.0,0,0,0,0,9,6,0,1,1
16314,2020-10,1007,689,1527,-1.3,0.58,-2,7000,36,Loan Saving Expert,46,South West,4,58,8.0,0,0,-2,3,30.0,0,0,0,0,3,2,0,0,0
53491,2020-02,619,876,637,0.8,-1.48,16,25000,60,Get Loans Marketplace,58,North East,0,15,,0,1,0,5,1.0,0,0,0,0,9,2,0,4,0
54743,2020-05,954,635,900,1.23,0.3,4,6000,36,Loan Saving Expert,45,Scotland,6,119,2.0,1,1,1,6,78.0,0,0,0,0,9,4,0,6,0
48172,2021-01,874,556,1350,1.12,-0.13,8,2000,24,Best Loans Warehouse,45,Yorkshire and The Humber,2,51,3.0,0,0,-2,1,27.0,0,0,0,0,7,3,0,1,0
21339,2020-06,1248,524,1426,-1.61,1.86,1,2000,24,Other,59,Yorkshire and The Humber,0,12,9.0,1,0,-2,2,,0,0,0,0,9,1,0,1,0
37358,2021-07,599,1118,915,0.77,-1.58,26,3000,18,Best Loans Warehouse,46,East Midlands,6,138,7.0,1,1,-2,3,,0,0,0,0,9,5,0,13,0
38708,2020-01,841,594,961,-1.08,-0.3,12,5400,12,Best Loans Warehouse,28,London,4,70,2.0,0,0,0,4,12.0,0,0,0,0,4,2,0,2,0
13856,2021-09,1069,796,605,-1.38,0.91,2,15000,60,Best Loans Warehouse,49,Scotland,1,34,4.0,0,1,-2,3,,0,0,0,0,5,2,0,4,0
53263,2020-01,610,897,1174,0.79,-1.53,26,7000,60,Best Loans Warehouse,59,London,0,17,4.0,0,1,0,3,,0,0,0,0,8,2,0,7,0
30693,2021-05,856,909,318,1.1,-0.22,19,5000,48,Best Loans Warehouse,45,South West,4,81,3.0,1,0,-2,4,59.0,0,0,1,17,6,1,2,1,0
26571,2021-09,889,878,1313,-1.14,-0.05,3,5500,48,Best Loans Warehouse,27,Scotland,6,103,4.0,0,0,0,0,,0,0,0,0,9,3,0,2,0
31559,2020-11,298,712,60,-0.38,-3.18,50,2500,30,Best Loans Warehouse,31,East of England,0,13,4.0,0,0,-2,1,2.0,0,0,0,0,7,0,0,6,0
38683,2020-03,1194,528,1088,1.54,1.57,2,10000,60,Other,47,Scotland,5,101,1.0,1,1,-2,2,23.0,0,0,0,0,9,2,0,3,0
40501,2020-12,1097,1084,1089,-1.41,1.06,1,6500,60,Best Loans Warehouse,50,Scotland,5,79,2.0,1,1,-2,2,97.0,0,0,0,0,4,1,0,2,0
39603,2021-01,838,772,296,1.08,-0.32,8,9000,36,Best Loans Warehouse,30,Yorkshire and The Humber,0,10,3.0,0,0,0,1,68.0,0,0,0,0,4,2,0,5,0
41039,2020-09,744,654,736,0.96,-0.81,16,10000,60,Other,31,South East,0,18,8.0,1,0,0,4,73.0,0,0,1,20,9,2,1,2,1
55648,2021-10,957,637,1307,1.23,0.32,2,4000,60,Best Loans Warehouse,34,London,2,39,4.0,0,0,0,6,82.0,0,0,0,0,5,1,0,2,0
21291,2020-06,919,532,1021,-1.18,0.11,4,15000,60,Best Loans Warehouse,31,West Midlands,2,44,1.0,0,0,0,0,85.0,0,0,0,0,9,1,0,3,0
52528,2021-01,1223,942,1585,-1.57,1.73,1,4000,60,Other,29,Yorkshire and The Humber,5,69,9.0,1,1,-2,2,10.0,0,0,0,0,1,0,0,0,0
24260,2020-09,844,490,1026,1.09,-0.28,26,3000,60,Best Loans Warehouse,36,East of England,0,14,7.0,0,0,-2,1,60.0,0,0,1,72,0,0,1,1,1
24377,2021-04,1088,989,664,-1.4,1.01,4,12000,48,Loan Saving Expert,40,South East,1,32,2.0,0,0,-2,1,83.0,0,0,0,0,3,1,0,0,0
45680,2021-11,737,650,593,0.95,-0.85,12,7000,48,Best Loans Warehouse,32,North West,4,55,2.0,0,0,0,3,62.0,0,0,0,0,4,1,0,3,1
47371,2021-03,976,764,710,-1.26,0.42,8,3500,60,Get Loans Marketplace,34,Scotland,6,108,,1,1,-2,6,88.0,0,0,0,0,2,0,0,1,0
51771,2021-06,895,512,545,1.15,-0.01,12,12000,60,Other,34,Wales,0,13,1.0,1,1,-2,5,64.0,0,0,0,0,9,1,0,2,0
26624,2021-07,728,487,356,0.94,-0.9,19,3000,36,Best Loans Warehouse,35,London,6,85,2.0,1,0,0,2,87.0,0,0,0,0,9,6,1,1,1
24522,2021-06,900,874,678,1.16,0.01,6,10000,60,Other,38,South East,3,45,2.0,1,0,-2,1,,0,0,1,50,5,0,1,2,0
48865,2021-08,723,996,977,-0.93,-0.93,26,8000,60,Best Loans Warehouse,39,North East,4,88,8.0,0,1,-2,5,73.0,0,0,1,63,9,1,3,3,0
45575,2021-08,930,549,1448,-1.2,0.17,2,10000,60,Loan Saving Expert,25,Yorkshire and The Humber,1,21,3.0,0,0,-2,6,,0,0,0,0,9,3,0,1,0
46044,2021-04,921,792,723,-1.19,0.12,8,8000,48,Best Loans Warehouse,55,South West,3,65,9.0,0,0,-2,3,90.0,0,0,0,0,1,1,0,3,0
20877,2021-08,1283,832,1127,1.65,2.04,-2,3000,24,Best Loans Warehouse,36,South West,6,102,2.0,0,0,-2,0,37.0,0,0,0,0,3,0,0,0,0
26213,2020-11,1072,603,1454,-1.38,0.93,1,7000,60,Best Loans Warehouse,56,West Midlands,6,134,5.0,1,0,-2,0,71.0,0,0,0,0,7,3,0,1,0
35185,2021-12,793,725,1215,1.02,-0.55,12,2000,12,Best Loans Warehouse,29,South West,2,54,4.0,0,0,-2,4,13.0,0,0,1,12,2,1,1,2,0
42237,2021-12,578,1153,596,-0.74,-1.7,40,10000,48,Best Loans Warehouse,35,Scotland,2,31,4.0,1,0,2,5,48.0,0,0,1,36,5,1,1,4,0
51185,2021-10,496,679,-48,0.64,-2.13,68,7500,36,Best Loans Warehouse,24,Wales,4,77,5.0,0,0,-2,6,16.0,0,0,0,0,0,0,0,1,1
41911,2021-03,975,707,1053,-1.25,0.41,6,13000,60,Best Loans Warehouse,27,East of England,4,65,1.0,0,0,-2,0,48.0,0,0,0,0,9,1,0,4,0
29439,2020-04,855,816,1215,-1.1,-0.23,3,8000,60,Best Loans Warehouse,51,Yorkshire and The Humber,4,61,2.0,1,1,0,5,,0,0,0,0,6,1,0,4,0
17358,2020-12,1081,848,1627,-1.39,0.97,1,5000,30,Best Loans Warehouse,30,South East,6,112,4.0,0,0,-2,0,58.0,0,0,0,0,1,0,0,1,0
27431,2021-12,859,589,443,-1.11,-0.2,12,2500,36,Best Loans Warehouse,28,East of England,4,90,6.0,0,0,-2,0,60.0,0,0,1,20,9,5,1,1,0
55155,2021-09,432,769,658,-0.56,-2.47,50,5000,12,Best Loans Warehouse,25,London,2,41,3.0,0,0,1,3,26.0,0,0,0,0,2,0,0,2,1
16417,2021-06,522,666,856,0.67,-1.99,26,6000,48,Best Loans Warehouse,27,Yorkshire and The Humber,2,55,3.0,0,0,0,4,40.0,0,0,0,0,8,4,0,4,0
14211,2021-11,892,1039,886,-1.15,-0.03,10,1500,24,Best Loans Warehouse,54,Scotland,6,104,8.0,1,0,-2,5,22.0,0,0,0,0,7,1,0,0,0
17742,2020-04,865,573,385,1.11,-0.17,-2,10000,36,Other,25,South East,6,97,6.0,0,0,-2,3,85.0,0,0,1,43,9,7,1,0,0
46167,2021-12,971,989,977,-1.25,0.39,4,4000,24,Other,32,North West,5,114,2.0,0,0,0,5,45.0,0,0,0,0,4,1,0,1,0
18709,2020-03,1138,843,1216,-1.46,1.28,3,10000,48,Best Loans Warehouse,44,East of England,6,99,3.0,0,0,-2,2,,0,0,0,0,3,0,0,2,0
52079,2021-10,898,537,1192,-1.16,0.0,12,15000,60,Get Loans Marketplace,40,North West,1,20,,1,1,-2,1,52.0,0,0,1,38,5,1,1,2,0
25760,2021-01,839,594,841,-1.08,-0.31,10,5700,60,Best Loans Warehouse,25,South East,6,114,9.0,0,0,0,5,92.0,0,0,0,0,5,1,0,0,0
38223,2021-08,555,761,1033,-0.71,-1.82,68,5000,36,Best Loans Warehouse,43,London,0,13,8.0,1,0,-2,2,31.0,0,0,2,41,9,3,4,3,0
56457,2020-02,762,694,1120,-0.98,-0.72,16,1500,36,Get Loans Marketplace,50,East of England,4,51,,1,1,0,9,,0,0,0,0,5,3,0,0,1
49275,2021-08,883,1094,435,1.14,-0.08,5,25000,60,Best Loans Warehouse,40,South East,2,46,4.0,0,1,2,4,63.0,0,0,0,0,5,2,0,1,0
14186,2021-03,832,847,1260,-1.07,-0.35,12,2500,36,Best Loans Warehouse,49,South West,6,127,1.0,0,0,-2,4,79.0,0,0,1,54,4,0,1,0,0
52408,2021-06,147,683,-281,0.19,-3.98,87,3000,48,Best Loans Warehouse,26,South West,6,135,8.0,0,0,0,5,,0,0,0,0,9,2,0,3,1
32269,2021-10,762,520,1092,0.98,-0.72,12,5000,60,Best Loans Warehouse,41,West Midlands,1,23,3.0,0,0,-2,4,,0,0,0,0,5,1,0,4,0
33212,2020-02,1133,847,1463,1.46,1.25,1,9300,60,Best Loans Warehouse,28,North West,4,72,8.0,1,0,-2,1,13.0,0,0,0,0,9,2,0,2,0
42881,2021-09,647,740,1243,0.83,-1.33,19,3000,12,Best Loans Warehouse,28,South East,0,17,7.0,0,0,0,1,58.0,3,23,3,27,3,2,3,-2,0
27963,2020-09,636,553,114,-0.82,-1.39,16,12000,60,Best Loans Warehouse,34,West Midlands,6,126,2.0,1,0,-2,0,98.0,0,0,0,0,9,3,0,3,0
26840,2021-04,900,1044,956,1.16,0.01,4,15000,60,Best Loans Warehouse,50,North West,4,69,7.0,1,1,-2,4,42.0,0,0,1,64,9,3,1,3,0
49382,2021-05,479,1047,437,0.62,-2.22,26,5000,24,Best Loans Warehouse,21,South East,6,112,1.0,0,0,-2,2,37.0,0,0,0,0,0,0,0,2,1
33326,2020-11,769,1066,289,0.99,-0.68,26,4000,24,Loan Saving Expert,29,Scotland,3,71,3.0,1,0,-2,3,47.0,0,0,0,0,9,0,0,1,1
20531,2020-10,831,766,413,-1.07,-0.35,12,1500,24,Get Loans Marketplace,42,South East,4,54,,0,0,-2,2,15.0,0,0,0,0,9,5,1,2,0
32140,2020-05,635,668,769,-0.82,-1.39,16,1500,12,Other,44,London,6,87,2.0,1,0,-2,1,,0,0,0,0,9,2,0,2,0
52157,2020-11,1268,657,1810,-1.63,1.96,0,7000,48,Best Loans Warehouse,24,North East,2,56,6.0,1,1,-2,2,82.0,0,0,0,0,0,0,0,0,0
40113,2021-07,609,882,487,-0.78,-1.53,46,5000,36,Best Loans Warehouse,35,North West,6,116,3.0,0,0,-2,2,7.0,0,0,3,41,5,3,3,8,0
13633,2020-07,803,662,1061,-1.03,-0.5,8,12000,48,Best Loans Warehouse,29,East of England,0,16,2.0,0,0,0,4,26.0,0,0,0,0,8,2,0,2,1
50921,2020-10,635,699,457,0.82,-1.39,16,10000,48,Get Loans Marketplace,44,North West,4,82,,0,0,0,4,35.0,0,0,0,0,9,1,2,9,0
28482,2021-04,653,688,1103,-0.84,-1.3,12,5000,60,Best Loans Warehouse,47,South East,6,71,6.0,0,0,-2,6,79.0,0,0,0,0,9,2,0,3,0
18389,2020-05,939,1220,849,-1.21,0.22,4,3000,60,Get Loans Marketplace,39,Scotland,2,32,,0,1,-2,2,66.0,0,0,0,0,9,4,0,1,0
54913,2020-12,614,601,306,-0.79,-1.5,46,4000,36,Best Loans Warehouse,36,North East,3,40,3.0,1,1,-2,2,95.0,0,0,0,0,9,3,1,4,0
15614,2020-04,756,710,834,0.97,-0.75,26,4000,12,Best Loans Warehouse,52,South East,1,25,6.0,1,0,0,2,30.0,0,0,1,69,4,3,1,3,0
23441,2021-04,900,673,932,-1.16,0.01,2,12000,60,Loan Saving Expert,39,Yorkshire and The Humber,0,14,7.0,1,1,-2,2,3.0,0,0,1,68,5,1,1,1,0
15718,2020-03,1127,812,1675,1.45,1.22,0,4000,12,Best Loans Warehouse,45,Wales,6,114,2.0,0,1,-2,2,79.0,0,0,0,0,5,1,0,2,0
52536,2020-03,1268,595,974,1.63,1.96,0,10000,36,Best Loans Warehouse,42,East of England,4,68,3.0,1,0,-2,3,95.0,0,0,0,0,9,2,0,1,0
49018,2021-04,900,997,808,-1.16,0.01,8,15000,60,Loan Saving Expert,42,East of England,6,131,2.0,1,1,-2,0,72.0,0,0,1,46,9,8,1,0,0
53670,2021-01,869,560,969,1.12,-0.15,2,5000,24,Best Loans Warehouse,42,East Midlands,0,14,3.0,1,0,-2,4,14.0,0,0,0,0,9,2,5,0,0
19579,2020-01,947,614,1439,1.22,0.26,4,14000,60,Loan Saving Expert,33,Wales,0,16,5.0,0,0,-2,3,30.0,0,0,0,0,9,6,0,1,0
48026,2020-01,926,540,948,1.19,0.15,4,8000,48,Best Loans Warehouse,34,North East,0,15,9.0,0,0,0,4,24.0,0,0,0,0,7,2,0,2,0
29103,2020-06,714,643,380,0.92,-0.97,16,2000,12,Best Loans Warehouse,22,London,4,64,2.0,0,0,-2,0,22.0,0,0,0,0,5,2,0,0,0
55529,2021-12,992,837,1262,-1.28,0.5,2,1500,12,Best Loans Warehouse,40,East Midlands,2,51,3.0,0,1,-2,2,24.0,0,0,0,0,9,0,0,3,0
39952,2021-10,1099,593,1057,-1.41,1.07,3,10000,48,Loan Saving Expert,42,East of England,6,129,1.0,1,0,0,4,29.0,0,0,0,0,9,6,0,3,0
43545,2021-12,895,619,797,-1.15,-0.01,6,11000,60,Other,25,South East,1,38,3.0,1,0,-2,1,50.0,0,0,0,0,9,4,0,0,0
46776,2020-10,765,505,433,0.98,-0.7,6,15000,60,Loan Saving Expert,40,East of England,5,83,1.0,1,1,0,1,14.0,0,0,0,0,9,0,0,5,0
24518,2020-09,707,746,1151,-0.91,-1.01,16,1500,12,Best Loans Warehouse,47,London,6,90,2.0,0,0,1,4,79.0,0,0,0,0,8,7,0,4,0
33785,2021-11,915,870,951,1.18,0.09,5,3000,36,Best Loans Warehouse,27,South East,4,69,5.0,1,0,-2,0,0.0,0,0,0,0,8,0,0,1,0
53685,2021-10,772,1267,330,0.99,-0.67,4,3000,24,Best Loans Warehouse,27,Wales,5,110,2.0,0,0,0,4,58.0,0,0,0,0,3,2,0,0,0
25604,2020-02,787,1007,567,1.01,-0.59,8,10000,36,Best Loans Warehouse,30,South East,0,17,5.0,0,0,0,6,21.0,0,0,0,0,6,3,0,1,0
32093,2020-04,1054,686,1358,1.36,0.83,4,20000,60,Best Loans Warehouse,42,Yorkshire and The Humber,0,15,3.0,1,1,-2,2,15.0,0,0,0,0,9,3,0,2,0
29580,2021-02,766,508,842,-0.99,-0.7,26,2000,30,Best Loans Warehouse,45,South East,5,105,4.0,1,0,-2,2,49.0,0,0,0,0,0,0,0,4,1
36513,2021-04,796,703,254,-1.02,-0.54,30,1500,24,Best Loans Warehouse,40,Yorkshire and The Humber,5,85,2.0,0,0,-2,4,34.0,0,0,1,24,5,1,1,2,0
41341,2021-10,631,689,765,0.81,-1.41,26,2000,24,Best Loans Warehouse,27,South East,6,112,9.0,0,0,-2,5,20.0,0,0,0,0,0,0,0,1,0
25104,2021-09,818,719,1398,-1.05,-0.42,12,3000,24,Best Loans Warehouse,28,South West,6,139,1.0,0,0,-2,2,88.0,0,0,0,0,3,0,0,4,1
14918,2021-07,878,857,1280,-1.13,-0.1,16,5000,60,Get Loans Marketplace,29,North East,1,31,,0,0,0,0,83.0,0,0,0,0,9,7,0,0,0
33878,2021-07,1179,687,619,1.52,1.49,2,2000,18,Best Loans Warehouse,35,North West,1,25,6.0,1,1,-2,1,,0,0,0,0,9,6,0,0,0
46780,2021-07,1080,596,1576,1.39,0.97,2,15000,18,Best Loans Warehouse,28,West Midlands,6,120,2.0,0,0,-2,3,12.0,0,0,0,0,7,2,0,0,0
44509,2020-11,801,923,691,1.03,-0.51,26,2000,24,Best Loans Warehouse,47,South East,1,30,1.0,1,0,-2,6,0.0,0,0,1,39,5,0,2,0,0
32597,2020-01,649,868,511,-0.84,-1.32,8,1500,12,Loan Saving Expert,36,London,6,73,5.0,1,0,-2,2,91.0,0,0,0,0,9,4,0,0,0
53269,2020-08,1127,582,1157,1.45,1.22,2,13000,60,Get Loans Marketplace,53,Wales,6,112,,1,1,0,6,72.0,0,0,0,0,9,3,0,6,0
49804,2021-08,976,759,1046,-1.26,0.42,8,6000,60,Best Loans Warehouse,57,Scotland,4,86,2.0,1,1,-2,5,85.0,0,0,0,0,2,0,0,2,0
56054,2020-02,747,789,967,0.96,-0.8,30,5000,36,Best Loans Warehouse,42,Wales,1,20,2.0,1,0,-2,6,1.0,0,0,0,0,9,1,0,5,0
25687,2020-09,1102,803,990,-1.42,1.08,3,13000,60,Best Loans Warehouse,29,South West,4,82,2.0,1,0,2,4,49.0,0,0,0,0,6,1,0,1,0
24634,2021-01,988,737,1160,1.27,0.48,4,5000,12,Best Loans Warehouse,31,West Midlands,5,80,4.0,0,0,-2,6,44.0,0,0,0,0,2,1,0,0,0
48145,2021-11,974,734,1088,-1.25,0.41,10,5000,36,Best Loans Warehouse,25,South West,6,96,5.0,0,0,-2,3,51.0,0,0,0,0,0,0,0,0,0
39187,2021-02,1154,761,596,-1.49,1.36,3,8000,60,Best Loans Warehouse,25,East Midlands,6,114,4.0,0,0,-2,3,33.0,0,0,0,0,2,1,0,0,0
35396,2021-08,774,545,746,1.0,-0.66,12,10000,36,Best Loans Warehouse,49,London,4,63,1.0,0,0,-2,4,21.0,0,0,0,0,0,0,0,3,0
34994,2021-04,887,805,837,1.14,-0.06,2,2000,60,Best Loans Warehouse,40,East Midlands,3,56,1.0,0,0,-2,1,63.0,1,28,0,0,7,2,0,1,0
37534,2021-11,821,690,1323,1.06,-0.41,12,5000,48,Best Loans Warehouse,36,South West,4,51,9.0,0,0,-2,1,,0,0,0,0,9,2,0,2,0
47185,2020-04,900,730,442,-1.16,0.01,6,10000,60,Loan Saving Expert,39,East Midlands,5,110,2.0,0,0,-2,3,83.0,0,0,1,70,5,1,1,4,0
24074,2020-07,563,455,691,0.72,-1.78,50,1700,24,Best Loans Warehouse,33,South East,6,135,1.0,0,0,-2,0,51.0,0,0,0,0,9,1,0,3,0
40768,2020-09,814,492,872,-1.05,-0.44,-2,10000,60,Get Loans Marketplace,46,South East,3,52,,0,0,-2,1,0.0,0,0,0,0,4,2,0,0,1
48360,2020-12,1030,761,1608,1.33,0.7,2,10000,60,Best Loans Warehouse,28,North East,1,35,2.0,0,0,0,4,27.0,0,0,0,0,9,5,0,1,0
45144,2021-05,711,830,507,0.92,-0.99,12,2000,12,Best Loans Warehouse,21,North East,4,54,3.0,0,0,-2,0,40.0,0,0,0,0,4,3,0,1,0
15356,2021-04,1006,1110,840,-1.29,0.57,3,5000,36,Best Loans Warehouse,39,South West,6,139,1.0,1,0,-2,6,6.0,0,0,0,0,5,2,0,2,0
13710,2020-10,900,645,592,1.16,0.01,2,6500,48,Best Loans Warehouse,52,Scotland,1,38,9.0,1,1,-2,2,90.0,0,0,1,63,5,1,1,1,0
42004,2021-08,814,877,632,1.05,-0.44,8,5000,60,Other,35,South East,5,74,2.0,1,0,-2,4,,0,0,0,0,8,2,1,2,0
16590,2021-12,1073,766,1175,1.38,0.93,2,5000,36,Best Loans Warehouse,58,Scotland,6,123,2.0,1,0,0,2,99.0,0,0,0,0,9,6,0,1,0
17154,2021-07,832,786,556,-1.07,-0.35,8,15000,60,Best Loans Warehouse,40,London,4,82,3.0,0,0,-2,3,24.0,0,0,0,0,1,0,0,3,0
17147,2021-04,387,639,-13,0.5,-2.71,46,5000,48,Best Loans Warehouse,25,Scotland,0,17,8.0,1,1,0,1,,0,0,0,0,6,4,0,4,0
43690,2021-10,856,888,898,1.1,-0.22,6,10000,48,Loan Saving Expert,36,East of England,3,48,5.0,0,0,0,1,23.0,0,0,0,0,9,4,0,2,1
51408,2021-12,803,1004,511,-1.03,-0.5,6,7000,60,Other,48,North West,6,86,3.0,0,1,0,1,80.0,0,0,0,0,7,1,0,3,0
26492,2020-07,938,604,1042,1.21,0.21,5,9000,60,Best Loans Warehouse,30,South East,6,122,3.0,0,0,-2,1,5.0,0,0,0,0,0,0,0,1,0
